,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
5810,RT @SAURAVK09644570: #MigrantWorkers under immense pressure. Effect of #Demonetization Not a single news of #BigCorporates in distress. @PMﾅ,FALSE,0,NA,2016-11-22 17:31:30,FALSE,NA,801115905958654000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ck54C,6,TRUE,FALSE
5811,RT @UrjitPatelRBI: What do think of the #demonetisation of notes? #demonetization poll #RBI #Modi,FALSE,0,NA,2016-11-22 17:31:11,FALSE,NA,801115824845156000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SantoshIshu,526,TRUE,FALSE
5812,RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;ﾅ,FALSE,0,NA,2016-11-22 17:31:09,FALSE,NA,801115818759074000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FxBookers,331,TRUE,FALSE
5813,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-22 17:29:55,FALSE,NA,801115506417672000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cksandysk,120,TRUE,FALSE
5814,RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the people's support on #DeMonetization. It should be abovﾅ,FALSE,0,NA,2016-11-22 17:29:38,FALSE,NA,801115436230189000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",premchauhan09,123,TRUE,FALSE
5815,"RT @YesIamSaffron: Must Watch
.
Delhities Standing in Long Bank Que's Praising PM Modi's #Demonetization &amp; Cursing Thug @ArvindKejriwal
httﾅ",FALSE,0,NA,2016-11-22 17:29:23,FALSE,NA,801115371172295000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iamDSP1,960,TRUE,FALSE
5816,RT @AashaBisht: @narendramodi Banks hv been given enough cash then why ATMs lacking Cash. Sir do look into d matter. #demonetization,FALSE,0,NA,2016-11-22 17:28:35,FALSE,NA,801115170726478000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anil_chouksey,6,TRUE,FALSE
5817,RT @tncpim: Courtesy @Theekkathir  #Demonetization https://t.co/hNmGeKNI30,FALSE,0,NA,2016-11-22 17:28:17,FALSE,NA,801115095547974000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GyanendrAw,54,TRUE,FALSE
5818,RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;ﾅ,FALSE,0,NA,2016-11-22 17:28:09,FALSE,NA,801115063922917000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnitaAm9653275,331,TRUE,FALSE
5819,RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the people's support on #DeMonetization. It should be abovﾅ,FALSE,0,NA,2016-11-22 17:28:05,FALSE,NA,801115046688489000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sachanuj,123,TRUE,FALSE
5820,#DeMonetization - crazytization of financial systems ... 50 days to see the  effects...abhi tho side effects hi hain...modiji..paisa dilado,FALSE,0,NA,2016-11-22 17:28:05,FALSE,NA,801115044968735000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",njangam,0,FALSE,FALSE
5821,RT @HinduIDF: Many Hindu's want war with Pakistan !! and just cannot handle issues related to #Demonetization for even 20 days !! . THINK !!,FALSE,0,NA,2016-11-22 17:28:00,FALSE,NA,801115024282382000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",desi_murgaa,2,TRUE,FALSE
5822,"RT @barbarindian: #demonetization #bulletin 
Severe liquidity crisis continues. Dire shortage of 500. Reconfigured ATMs useless bcoz - 2000ﾅ",FALSE,0,NA,2016-11-22 17:27:35,FALSE,NA,801114918946632000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mohanrakesh1909,45,TRUE,FALSE
5823,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-22 17:27:14,FALSE,NA,801114831793361000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shiyadshah,120,TRUE,FALSE
5824,RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;ﾅ,FALSE,0,NA,2016-11-22 17:27:09,FALSE,NA,801114809743786000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ajumis,331,TRUE,FALSE
5825,RT @HinduIDF: Many Hindu's want war with Pakistan !! and just cannot handle issues related to #Demonetization for even 20 days !! . THINK !!,FALSE,0,NA,2016-11-22 17:27:08,FALSE,NA,801114806283432000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",navbhaarat,2,TRUE,FALSE
5826,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-22 17:26:57,FALSE,NA,801114759500153000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AAPLink,120,TRUE,FALSE
5827,RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;ﾅ,FALSE,0,NA,2016-11-22 17:26:31,FALSE,NA,801114651593323000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amms28,331,TRUE,FALSE
5828,RT @jairajp: Actually #DeMonetization takes over as No. 1 Scam title from #GujaratModel of Development. Tea Selling becomes No. 3 https://tﾅ,FALSE,0,NA,2016-11-22 17:26:16,FALSE,NA,801114587592532000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NiranjanTripa16,2,TRUE,FALSE
5829,"RT @laxman_xy: 'We don't know about rest of India but we Kashmiris are very happy with #Demonetization '
https://t.co/WDpsFankI1",FALSE,0,NA,2016-11-22 17:26:14,FALSE,NA,801114580726358000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jaiwanth1,15,TRUE,FALSE
5830,RT @kanimozhi: India will get windfall profit of whooping 4 Lakh crores in 30 days due to #demonetization Why people like AK Pappu &amp; Mamataﾅ,FALSE,0,NA,2016-11-22 17:26:09,FALSE,NA,801114558400057000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",purohit_b,105,TRUE,FALSE
5831,"RT @ShirishKunder: ""Minor inconvenience"" for ""major convenience"" of Vijay Mallya and friends. #demonetization https://t.co/4RMD7Fpfaw",FALSE,0,NA,2016-11-22 17:25:58,FALSE,NA,801114514460508000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",laboni276,520,TRUE,FALSE
5832,"Retweeted Dipankar. (@deep_anchor):

India's Modi Didn't Do His Homework https://t.co/Nqdb0pVqGQ
#Demonetization https://t.co/Yr6t7WgY9a",FALSE,0,NA,2016-11-22 17:25:58,FALSE,NA,801114511323398000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Sahil_RG,0,FALSE,FALSE
5833,"RT @deep_anchor: India's Modi Didn't Do His Homework https://t.co/RiJENeWX7y
#Demonetization",FALSE,0,NA,2016-11-22 17:25:54,FALSE,NA,801114495389082000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sahil_RG,14,TRUE,FALSE
5834,"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,2016-11-22 17:25:39,FALSE,NA,801114435137901000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Abhishe05987418,954,TRUE,FALSE
5835,"If this doesn't invite the criticism for the governmen't step, then what will? #Demonetization was a risky Idea, very poorly implemented 9/9",FALSE,1,OnestlyBrutal,2016-11-22 17:25:26,FALSE,801111611305926000,801114379584291000,230227528,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OnestlyBrutal,1,FALSE,FALSE
5836,"Retweeted Dipankar. (@deep_anchor):

Collateral damage of #Demonetization 
https://t.co/es3k8qincE https://t.co/Xs55dsSazJ",FALSE,0,NA,2016-11-22 17:25:15,FALSE,NA,801114334076211000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Sahil_RG,1,FALSE,FALSE
5837,"RT @deep_anchor: Collateral damage of #Demonetization 
https://t.co/s3kogyvd3I",FALSE,0,NA,2016-11-22 17:25:10,FALSE,NA,801114312391594000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sahil_RG,4,TRUE,FALSE
5838,"@DrShobha @pmoindia Not affected individually, but d brute show of money and its power has definitely come down in society #Demonetization",FALSE,0,DrShobha,2016-11-22 17:24:44,FALSE,801077690505843000,801114201548726000,99034397,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hmmjsk,0,FALSE,FALSE
5839,Many Hindu's want war with Pakistan !! and just cannot handle issues related to #Demonetization for even 20 days !! . THINK !!,FALSE,2,NA,2016-11-22 17:24:27,FALSE,NA,801114131331879000,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",HinduIDF,2,FALSE,FALSE
5840,"RT @tjain2016: @narendramodi <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> I'm with you, 
#Demonetization was a good decision against Corruption, but why it was not planned and executﾅ",FALSE,0,NA,2016-11-22 17:24:25,FALSE,NA,801114123752903000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KeshavKarn11,27,TRUE,FALSE
5841,"RT @deep_anchor: India's Modi Didn't Do His Homework https://t.co/RiJENeWX7y
#Demonetization",FALSE,0,NA,2016-11-22 17:23:55,FALSE,NA,801113997357372000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TiryakDesai,14,TRUE,FALSE
5842,RT @Devinder_Sharma: If Rs 3 lakh cr expected from #demonetization is a 'windfall' what would we term Rs 6.23-lk cr tax exemptions to Indiaﾅ,FALSE,0,NA,2016-11-22 17:23:47,FALSE,NA,801113964964758000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aslam200227,115,TRUE,FALSE
5843,"RT @nesoron: Arun Sathe,  has been wishy-washy in his stance regarding #DeMonetization. Jumps from one point to the other, swinging bet extﾅ",FALSE,0,NA,2016-11-22 17:23:46,FALSE,NA,801113958090506000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Richasharma0971,2,TRUE,FALSE
5844,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-22 17:23:35,FALSE,NA,801113914104648000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sahil_RG,120,TRUE,FALSE
5845,"RT @barbarindian: #demonetization #bulletin 
Severe liquidity crisis continues. Dire shortage of 500. Reconfigured ATMs useless bcoz - 2000ﾅ",FALSE,0,NA,2016-11-22 17:22:44,FALSE,NA,801113698706166000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",gnr_rwt,45,TRUE,FALSE
5846,RT @jairajp: So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking License and Operﾅ,FALSE,0,NA,2016-11-22 17:22:43,FALSE,NA,801113694696395000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",raghuynt,25,TRUE,FALSE
5847,RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the people's support on #DeMonetization. It should be abovﾅ,FALSE,0,NA,2016-11-22 17:22:25,FALSE,NA,801113617353449000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",monk_razr,123,TRUE,FALSE
5848,"RT @roamingraghu: Hi @DilliDurAst Could you track #Demonetization deaths after Friday? Or (Hopefully) no one died after that? If they have,ﾅ",FALSE,0,NA,2016-11-22 17:22:12,FALSE,NA,801113566573044000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",roamingraghu,1,TRUE,FALSE
5849,"RT @vaishaliishere: Stopping supply of condoms will stop prostitution. 
#DeMonetization logic",FALSE,0,NA,2016-11-22 17:22:04,FALSE,NA,801113532494332000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eBankeLal,10,TRUE,FALSE
5850,"RT @girishalva: Kejriwal shud go on hunger strike and test how many ppl support him on #demonetization.
Ppl know by now #oppositionXposed",FALSE,0,NA,2016-11-22 17:21:50,FALSE,NA,801113471152624000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Capt_cas,17,TRUE,FALSE
5851,"RT @tjain2016: @narendramodi <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> I'm with you, 
#Demonetization was a good decision against Corruption, but why it was not planned and executﾅ",FALSE,0,NA,2016-11-22 17:21:22,FALSE,NA,801113354278355000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shailendrat,27,TRUE,FALSE
5852,"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,2016-11-22 17:21:21,FALSE,NA,801113352453771000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MEHBOOBHJAKATI,954,TRUE,FALSE
5853,RT @SAURAVK09644570: #MigrantWorkers under immense pressure. Effect of #Demonetization Not a single news of #BigCorporates in distress. @PMﾅ,FALSE,0,NA,2016-11-22 17:21:11,FALSE,NA,801113310905057000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BansodSada,6,TRUE,FALSE
5854,"RT @ShirishKunder: 500 Crore wedding of Janardhan Reddy &amp; 11 Million views of #Kriti are the only two not affected by #demonetization.
httpﾅ",FALSE,0,NA,2016-11-22 17:21:10,FALSE,NA,801113306253537000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",asimuddin_1997,237,TRUE,FALSE
5855,"RT @ShirishKunder: ""Minor inconvenience"" for ""major convenience"" of Vijay Mallya and friends. #demonetization https://t.co/4RMD7Fpfaw",FALSE,0,NA,2016-11-22 17:20:53,FALSE,NA,801113234992415000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",asimuddin_1997,520,TRUE,FALSE
5856,RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;ﾅ,FALSE,0,NA,2016-11-22 17:20:50,FALSE,NA,801113218965873000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kparveen2005,331,TRUE,FALSE
5857,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-22 17:20:47,FALSE,NA,801113209616925000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DilawarTalkies,120,TRUE,FALSE
5858,RT @jairajp: So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking License and Operﾅ,FALSE,0,NA,2016-11-22 17:20:43,FALSE,NA,801113192755855000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sw_spot,25,TRUE,FALSE
5859,^ @Vidyut Sakinaka dad commits suicide after poisoning his 3 daughters  https://t.co/WSSx65C5Ul  No relationship with #Demonetization,FALSE,0,Vidyut,2016-11-22 17:20:33,FALSE,801108108923708000,801113149499851000,15199808,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",avinashk1975,1,FALSE,FALSE
5860,Good to see peace in Kashmir .all credits goes to #demonetization .,FALSE,0,NA,2016-11-22 17:20:26,FALSE,NA,801113119783342000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnuragVangavolu,0,FALSE,FALSE
5861,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-22 17:20:18,FALSE,NA,801113087365378000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TTeerandaz,120,TRUE,FALSE
5862,"RT @ShirishKunder: ""Minor inconvenience"" for ""major convenience"" of Vijay Mallya and friends. #demonetization https://t.co/4RMD7Fpfaw",FALSE,0,NA,2016-11-22 17:20:18,FALSE,NA,801113086568477000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IndiasBigdebate,520,TRUE,FALSE
5863,"#Demonetization Cash Crunch in #Andaman Banks Causing Endless Troubles to Customers, Banks Helpless https://t.co/JnlbhWxLhS",FALSE,0,NA,2016-11-22 17:20:07,FALSE,NA,801113039873319000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AndamanNews,0,FALSE,FALSE
5864,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-22 17:20:03,FALSE,NA,801113022026556000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bhavingadz,120,TRUE,FALSE
5865,"Arun Sathe,  has been wishy-washy in his stance regarding #DeMonetization. Jumps from one point to the other, swingﾅ https://t.co/lszoTtCyLk",FALSE,0,NA,2016-11-22 17:19:56,TRUE,NA,801112993949893000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nesoron,2,FALSE,FALSE
5866,Support from common mass of India to #Demonetization https://t.co/vTH3C7WI5u,FALSE,0,NA,2016-11-22 17:19:28,FALSE,NA,801112877058834000,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",bjym_jk,0,FALSE,FALSE
5867,"@narendramodi sir I believe in your plan for #Demonetization, but currency flow should be quick as ppl shouldn't lose faith in ur believe",FALSE,0,narendramodi,2016-11-22 17:19:16,FALSE,NA,801112827746349000,18839785,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iamarjunrathore,0,FALSE,FALSE
5868,RT @pGurus1: CPI-M opposes Co-op Banks in West Bengal but supports them in Kerala! Y Pawar U-turned on #Demonetization https://t.co/ThzaV7rﾅ,FALSE,0,NA,2016-11-22 17:19:05,FALSE,NA,801112780057129000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TPrasad_7,29,TRUE,FALSE
5869,"RT @ashu3page: Man ends life over fund shortage ahead of daughterﾒs wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://tﾅ",FALSE,0,NA,2016-11-22 17:18:52,FALSE,NA,801112727372468000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bd8a9b02c9214b7,132,TRUE,FALSE
5870,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-22 17:18:20,FALSE,NA,801112593561752000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AshwinKenkare,120,TRUE,FALSE
5871,"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,2016-11-22 17:18:14,FALSE,NA,801112568240611000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imsp495,954,TRUE,FALSE
5872,RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;ﾅ,FALSE,0,NA,2016-11-22 17:18:05,FALSE,NA,801112528788988000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iparthpatel,331,TRUE,FALSE
5873,"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,2016-11-22 17:18:05,FALSE,NA,801112527077855000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Panditj83889845,954,TRUE,FALSE
5874,RT @abhitripathi15: Put ur Hand on ur God's book Gita or Quran... Can you say now #demonetization is not for ultimate benefit of 'INDIA'. #ﾅ,FALSE,0,NA,2016-11-22 17:17:56,FALSE,NA,801112489630921000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sethichandigarh,39,TRUE,FALSE
5875,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-22 17:17:43,FALSE,NA,801112435633463000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BombayKaBabu,120,TRUE,FALSE
5876,"RT @SinhaPune: Praises over #demonetization from international fraternity tells one thing. <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> #oppositionxposed 

@iSirArnab @hindustanse @Tﾅ",FALSE,0,NA,2016-11-22 17:17:28,FALSE,NA,801112375105462000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sethichandigarh,225,TRUE,FALSE
5877,"RT @vaishaliishere: Stopping supply of condoms will stop prostitution. 
#DeMonetization logic",FALSE,0,NA,2016-11-22 17:17:05,FALSE,NA,801112278414279000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thodabahut,10,TRUE,FALSE
5878,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-22 17:16:58,FALSE,NA,801112249205068000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rdeepakk,120,TRUE,FALSE
5879,Actually #DeMonetization takes over as No. 1 Scam title from #GujaratModel of Development. Tea Selling becomes No. 3 https://t.co/kmvz3pfQRN,FALSE,1,jairajp,2016-11-22 17:16:31,FALSE,645840144742781000,801112135413613000,43698075,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",jairajp,2,FALSE,FALSE
5880,"#Demonetization  
Time will tell whether it's a big though not flawless kick to push the country out of its comfort zone
@mrsfunnybones",FALSE,0,NA,2016-11-22 17:16:11,FALSE,NA,801112050441261000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmiKanu,0,FALSE,FALSE
5881,"RT @tjain2016: @narendramodi <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> I'm with you, 
#Demonetization was a good decision against Corruption, but why it was not planned and executﾅ",FALSE,0,NA,2016-11-22 17:15:59,FALSE,NA,801112000252105000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",manishsnp,27,TRUE,FALSE
5882,RT @Joydas: Question in Narendra Modi App where PM is taking feedback if people support his #DeMonetization strategy https://t.co/pYgK8Rmg7r,FALSE,0,NA,2016-11-22 17:15:47,FALSE,NA,801111949270340000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",raincloudg,120,TRUE,FALSE
5883,RT @pGurus1: CPI-M opposes Co-op Banks in West Bengal but supports them in Kerala! Y Pawar U-turned on #Demonetization https://t.co/ThzaV7rﾅ,FALSE,0,NA,2016-11-22 17:15:45,FALSE,NA,801111942811165000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",srisriyash1,29,TRUE,FALSE
5884,"#Demonetization  
Time will tell whether it's a big though not flawless kick to push the country out of its comfort zone
@Chikisarkar",FALSE,0,NA,2016-11-22 17:15:33,FALSE,NA,801111893020737000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmiKanu,0,FALSE,FALSE
5885,"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,2016-11-22 17:15:16,FALSE,NA,801111818085274000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnandKu53192961,954,TRUE,FALSE
5886,RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;ﾅ,FALSE,0,NA,2016-11-22 17:15:12,FALSE,NA,801111801400213000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ruthnora27,331,TRUE,FALSE
5887,"RT @vaishaliishere: Stopping supply of condoms will stop prostitution. 
#DeMonetization logic",FALSE,0,NA,2016-11-22 17:15:01,FALSE,NA,801111758211600000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meBlack_Sheep,10,TRUE,FALSE
5888,"RT @barbarindian: #demonetization #bulletin 
Severe liquidity crisis continues. Dire shortage of 500. Reconfigured ATMs useless bcoz - 2000ﾅ",FALSE,0,NA,2016-11-22 17:14:48,FALSE,NA,801111701810598000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dinipc,45,TRUE,FALSE
5889,"#Demonetization  
Time will tell whether it's a big though not flawless kick to push the country out of its comfort zone
@DeShobhaa",FALSE,0,NA,2016-11-22 17:14:43,FALSE,NA,801111683343286000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmiKanu,0,FALSE,FALSE
